Key,Campaign Name,Channel,Campaign Type,Campaign Objective,Business Unit,Business Product,Start Date,End Date,Campaign Owner,Target URL,Tracking Link
EM_122980_Pnd-ow,VP Vending - How To Earn More Income Article,Email,Email CTA,Awareness,POS,Payment Solutions,01-Nov-2024,01-Nov-2025,Michael Gray,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/earn-more-income-using-your-vodapay-card-machine,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/earn-more-income-using-your-vodapay-card-machine?cid=EM_122980_Pnd-ow
EM_122981_CHoAce,BCA - How to Access Merchant Portal Video,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Nov-2024,01-Nov-2025,Michael Gray,https://www.youtube.com/watch?v=db87uX7HmSM,https://www.youtube.com/watch?v=db87uX7HmSM?cid=EM_122981_CHoAce
EM_122982_OMeatP,POS - Merchant Portal,Email,Email CTA,Awareness,POS,Merchant Portal,01-Nov-2024,01-Nov-2025,Michael Gray,https://vodapay.vodacom.co.za/merchant,https://vodapay.vodacom.co.za/merchant?cid=EM_122982_OMeatP
EM_122983_C-CsYo,eCom - Choose Your Solution,Email,Email CTA,Awareness,POS,VodaPay e-commerce,01-Nov-2024,01-Nov-2025,Michael Gray,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?highlight=VodaPay%20Payment%20Gateway,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?highlight=VodaPay%20Payment%20Gateway?cid=EM_122983_C-CsYo
MB_122984_OonuAp,POS Continue Appilication ,Mobile,SMS,Revenue Generation,POS,Payment Solutions,01-Nov-2024,01-Nov-2025,Dhaneshree Naidoo,https://vodapayqa.vodacom.co.za/onboarding/pos/login,https://vodapayqa.vodacom.co.za/onboarding/pos/login?cid=MB_122984_OonuAp
MB_122985_TungMS,BTA funding MMS,Mobile,SMS,Lead Generation,Lending,Business Term Advance,01-Nov-2024,01-Nov-2025,Simeon Barnard,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_122985_TungMS
RT_122986_CHoAce,BCA - How to Access Merchant Portal Video - Cellucity,Retail,Display,Awareness,Lending,Business Cash Advance,02-Dec-2024,02-Dec-2025,Michael Gray,https://www.youtube.com/watch?v=db87uX7HmSM,https://www.youtube.com/watch?v=db87uX7HmSM?cid=RT_122986_CHoAce
EM_122987_Tai-ak,BTA Mailer - Make the most of seasonal sales article,Email,In-Page links,Awareness,Lending,Business Term Advance,02-Dec-2024,02-Dec-2025,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/6-ways-to-make-the-most-of-seasonal-sales,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/6-ways-to-make-the-most-of-seasonal-sales?cid=EM_122987_Tai-ak
EM_122988_Tai-al,BTA Mailer - Malcolm Goddard Video,Email,In-Page links,Awareness,Lending,Business Term Advance,02-Dec-2024,02-Dec-2025,Tanielle York,https://youtu.be/A0x3KUGrA3w?si=8ONFA1AIaSzrJx7G,https://youtu.be/A0x3KUGrA3w?si=8ONFA1AIaSzrJx7G?cid=EM_122988_Tai-al
EM_122989_Tai-TA,BTA Mailer - BTA Product Page,Email,Email CTA,Lead Generation,Lending,Business Term Advance,02-Dec-2024,02-Dec-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_122989_Tai-TA
EM_122990_Cai-mg,BCA Mailer - Emgazini Testimonial vid,Email,In-Page links,Awareness,Lending,Business Cash Advance,02-Dec-2024,02-Dec-2025,Tanielle York,https://www.youtube.com/watch?v=4a9B-jDXNXE,https://www.youtube.com/watch?v=4a9B-jDXNXE?cid=EM_122990_Cai-mg
EM_122991_Cai-CA,BCA Mailer - BCA Product Page,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,02-Dec-2024,02-Dec-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_122991_Cai-CA
SM_122992_eonons,Personal Loans - AO - Contextual Interests - CMB,Social Media,Facebook: Paid,Lead Generation,Lending,Personal Loans,01-Apr-2024,31-Mar-2025,Robyn Enslin,https://vodalend-personal.vodacom.co.za/CallMeBack,https://vodalend-personal.vodacom.co.za/CallMeBack?cid=SM_122992_eonons
EM_122993_TBCosS,BTA & BCA Cross Sell Mailer - Kwika Product Page,Email,Email CTA,Revenue Generation,Lending,Business Cash Advance,02-Dec-2024,02-Dec-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=EM_122993_TBCosS
SM_122994_OAOtrg,POS - AO - Retargeting,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,01-Dec-2024,31-Mar-2025,Michael Gray,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?highlight=VodaPay%20Kwika,https://vodapay.vodacom.co.za/onboarding/pos/choose-solution?highlight=VodaPay%20Kwika?cid=SM_122994_OAOtrg
EM_122995_Tai-yp,BTA Mailer - Types of Funding article,Email,Email CTA,Awareness,Lending,Business Term Advance,06-Jan-2025,06-Jan-2026,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business?cid=EM_122995_Tai-yp
EM_122996_Cai-ow,BCA Mailer - How to atrract on Social Media article,Email,Email CTA,Awareness,Lending,Business Cash Advance,06-Jan-2025,06-Jan-2026,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/how-to-attract-customers-with-social-media,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/how-to-attract-customers-with-social-media?cid=EM_122996_Cai-ow
EM_122997_Tai-ox,BTA Mailer - Sox Factory Video,Email,Email CTA,Awareness,Lending,Business Term Advance,06-Jan-2025,06-Jan-2026,Tanielle York,https://youtu.be/kR4rNOpdy1A?si=fB-GqOnHA0LrXIi8,https://youtu.be/kR4rNOpdy1A?si=fB-GqOnHA0LrXIi8?cid=EM_122997_Tai-ox
EM_122998_Cai-dd,BCA Mailer - Addy's Place YT Video,Email,Email CTA,Awareness,Lending,Business Cash Advance,06-Jan-2025,06-Jan-2026,Tanielle York,https://youtu.be/8NruRlj8384?si=eqDJE213L4GJaPlE,https://youtu.be/8NruRlj8384?si=eqDJE213L4GJaPlE?cid=EM_122998_Cai-dd
SM_122999_TFYAwa,BTA - FY25 - Always On - Lookalike Audience - CDP,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,24-Jan-2025,31-Jan-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_122999_TFYAwa
SM_123000_TFYAwa,BTA - FY25 - Always On - Broad Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,24-Jan-2025,31-Jan-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123000_TFYAwa
EM_123001_Tai-ta,BTA Mailer - Status of your Credit Score Article,Email,Email CTA,Awareness,Lending,Business Term Advance,24-Jan-2025,31-Jan-2025,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/do-you-understand-the-status-of-your-credit-score,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/do-you-understand-the-status-of-your-credit-score?cid=EM_123001_Tai-ta
EM_123002_TenMil,BTA Gen Fin Mailer,Email,Email CTA,Awareness,Lending,Business Term Advance,24-Jan-2025,31-Jan-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=EM_123002_TenMil
RT_123003_OKw-en,POS - Kwika - Generic Hardsell Retail/Sales QR Code,Retail,Brochure,Lead Generation,POS,Vodapay Kwika,14-Feb-2025,14-Feb-2026,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=RT_123003_OKw-en
RT_123004_OMaeer,POS - Max - Generic Hardsell Sales QR Code,Retail,Brochure,Lead Generation,POS,Vodapay Max,14-Feb-2025,14-Feb-2026,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=RT_123004_OMaeer
SM_123005_uneudi,Business Funding - FY25 - AO - Genfin - Broad Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,18-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=SM_123005_uneudi
SM_123006_uneudi,Business Funding - FY25 - AO - Genfin - CDP Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,18-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=SM_123006_uneudi
SM_123007_uneudi,Business Funding - FY25 - AO - Genfin - Retargeting,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,18-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=SM_123007_uneudi
PS_123008_uneudi,Business Funding - FY25 - AO - Genfin - Search,Paid Search,Google Search,Lead Generation,Lending,Business Term Advance,18-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=PS_123008_uneudi
SM_123009_uneudi,Business Funding - FY25 - LinkedIn Organic Post - Feb25,Social Media,Static,Awareness,Lending,Business Term Advance,21-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=SM_123009_uneudi
SM_123010_oSuFne,VodaSure - Funeral - FY25 - AO - Landing Page,Social Media,Facebook: Paid,Lead Generation,Insurance,Funeral Cover,28-Feb-2025,31-Mar-2025,Robyn Enslin,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover?cid=SM_123010_oSuFne
EM_123011_OMaY5-,POS - Max - FY25 - Feb Newsletter Max Manual,Email,Email CTA,Awareness,POS,Vodapay Max,28-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-vending-max-manual0.pdf,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-vending-max-manual0.pdf?cid=EM_123011_OMaY5-
EM_123012_OKw-Y2,POS - Kwika - FY25 - Feb Newsletter Kwika Manual,Email,Email CTA,Awareness,POS,Vodapay Kwika,28-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-kwika-vending_0.pdf,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-kwika-vending_0.pdf?cid=EM_123012_OKw-Y2
DI_123013_uneudi,Business Funding_FY25_Business Tech Takeover_Mar25,Display,Standard Display,Awareness,Lending,Business Term Advance,28-Feb-2025,31-Mar-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=DI_123013_uneudi
EM_123014_uneudi,Business Funding - FY25 - BCA March Mailer YT Video,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Mar-2025,30-Apr-2025,Tanielle York,https://youtu.be/4a9B-jDXNXE?si=hUpTduPmRMqfLDVR,https://youtu.be/4a9B-jDXNXE?si=hUpTduPmRMqfLDVR?cid=EM_123014_uneudi
EM_123015_uneudi,Business Funding - FY25 - BCA March Mailer CTA,Email,Email CTA,Revenue Generation,Lending,Business Cash Advance,01-Mar-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_123015_uneudi
EM_123016_uneudi,Business Funding - FY25 - BTA March Mailer Types of Funding Article,Email,Email CTA,Awareness,Lending,Business Term Advance,01-Mar-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business?cid=EM_123016_uneudi
EM_123017_uneudi,Business Funding - FY25 - BTA March Mailer Sox Video,Email,Email CTA,Awareness,Lending,Business Term Advance,01-Mar-2025,30-Apr-2025,Tanielle York,https://youtu.be/kR4rNOpdy1A?si=idSaQJDMYNMgxuGa,https://youtu.be/kR4rNOpdy1A?si=idSaQJDMYNMgxuGa?cid=EM_123017_uneudi
EM_123018_uneudi,Business Funding - FY25 - BTA March Mailer CTA,Email,Email CTA,Awareness,Lending,Business Term Advance,01-Mar-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123018_uneudi
EM_123019_uneudi,Business Funding - FY25 - Genfin March Mailer Product Page CTA,Email,Email CTA,Revenue Generation,Lending,Business Term Advance,01-Mar-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=EM_123019_uneudi
EM_123020_uneudi,Business Funding - FY25 - Genfin March Mailer Create Account CTA,Email,Email CTA,Revenue Generation,Lending,Business Term Advance,01-Mar-2025,30-Apr-2025,Tanielle York,https://vodalend.app/create-account/,https://vodalend.app/create-account/?cid=EM_123020_uneudi
RT_123021_OMaY5-,POS - Max - FY25 - Max Box Merchant Portal QR Code,Retail,Boxes,Awareness,POS,Vodapay Max,11-Mar-2025,13-Mar-2026,Tanielle York,https://vodapay.vodacom.co.za/merchant,https://vodapay.vodacom.co.za/merchant?cid=RT_123021_OMaY5-
RT_123022_OMaY5-,POS - Max - FY25 - Max Box Support Portal QR Code,Retail,Boxes,Awareness,POS,Vodapay Max,11-Mar-2025,13-Mar-2026,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage,https://www.vodacombusiness.co.za/business/solutions/financial-services/pos-support-homepage?cid=RT_123022_OMaY5-
SM_123023_oSuFne,VodaSure - Funeral - FY25 - AO - Landing Page - Lead Form End Screen,Social Media,Facebook: Paid,Lead Generation,Insurance,Funeral Cover,28-Feb-2025,31-Mar-2025,Robyn Enslin,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover?cid=SM_123023_oSuFne
SM_123024_oSuFne,VodaSure - Funeral - FY25- AO - Online - Time Spent Test,Social Media,Facebook: Paid,Lead Generation,Insurance,Funeral Cover,13-Mar-2025,31-Mar-2025,Bongani Masombuka,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover,https://www.vodacom.co.za/vodacom/services/insurance/funeral-cover?cid=SM_123024_oSuFne
EM_123025_uneudi,Business Funding_FY26_VB eBill_May (OPF),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-May-2025,31-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=EM_123025_uneudi
EM_123026_uneudi,Business Funding_FY26_VB eBill_May (Lula),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-May-2025,31-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123026_uneudi
SM_123027_uneudi,Business Funding_FY26_AO - ICT Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123027_uneudi
SM_123028_uneudi,Business Funding_FY26_AO - Business Services Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123028_uneudi
SM_123029_uneudi,Business Funding_FY26_AO - Transport & Logistics Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123029_uneudi
SM_123030_uneudi,Business Funding_FY26_AO - Lookalike (HV Customers),Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123030_uneudi
SM_123031_uneudi,Business Funding_FY26_AO - Retargeting,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123031_uneudi
SM_123032_OKw_Y2,POS_Kwika_FY26_AO_Retargeting,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=SM_123032_OKw_Y2
SM_123033_OKw_Y2,POS_Kwika_FY26_AO_Contextual - Broad Audience,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=SM_123033_OKw_Y2
SM_123034_OKw_Y2,POS_Kwika_FY26_AO_Lookalike - BCA Customers,Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=SM_123034_OKw_Y2
SM_123035_OKw_Y2,POS_Kwika_FY26_AO_Custom_CDP Audience (1-49 Employees),Social Media,Facebook: Paid,Lead Generation,POS,Vodapay Kwika,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika,https://www.vodacombusiness.co.za/business/solutions/financial-services/kwika?cid=SM_123035_OKw_Y2
SM_123036_uneudi,Business Funding_FY26_AO - Manufacturing Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123036_uneudi
RT_123037_uneudi,Business Funding_FY26_Retail Campaign_Catalogue_May25,Retail,Brochure,Awareness,Lending,Business Term Advance,01-May-2025,31-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=RT_123037_uneudi
RT_123038_uneudi,Business Funding_FY26_Retail Campaign_Screens_May25,Retail,Screens,Awareness,Lending,Business Term Advance,01-May-2025,31-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=RT_123038_uneudi
EM_123039_uneudi,Business Funding_FY26_BTA April Mailer_Article CTA_Type of funding,Email,Email CTA,Awareness,Lending,Business Term Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business?cid=EM_123039_uneudi
EM_123040_uneudi,Business Funding_FY26_BTA April Mailer_YouTube Video_SOX,Email,Email CTA,Awareness,Lending,Business Term Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.youtube.com/watch?v=kR4rNOpdy1A ,https://www.youtube.com/watch?v=kR4rNOpdy1A ?cid=EM_123040_uneudi
EM_123041_uneudi,Business Funding_FY26_BTA April Mailer_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123041_uneudi
EM_123042_uneudi,Business Funding_FY26_BCA April Mailer_Article CTA_Digital Solutions,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/digitise-your-payments-modernise-how-your-business-receives-money,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/digitise-your-payments-modernise-how-your-business-receives-money?cid=EM_123042_uneudi
EM_123043_uneudi,Business Funding_FY26_BCA April Mailer_YouTube Video_Mdumiseni Ntshangasi ,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.youtube.com/watch?v=4a9B-jDXNXE&list=PL6I31Ic0Zi5lD8mxY5DKYmq_5w8iua4S0&index=9,https://www.youtube.com/watch?v=4a9B-jDXNXE&list=PL6I31Ic0Zi5lD8mxY5DKYmq_5w8iua4S0&index=9?cid=EM_123043_uneudi
EM_123044_uneudi,Business Funding_FY26_BCA April Mailer_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://vodapay.vodacom.co.za/merchant/?utm_source=mailer&utm_id=M1,https://vodapay.vodacom.co.za/merchant/?utm_source=mailer&utm_id=M1?cid=EM_123044_uneudi
EM_123045_OFYPSN,POS_FY26_POS Newsletter_BCA_CTA Button,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Michael Gray,https://vodapay.vodacom.co.za/merchant/,https://vodapay.vodacom.co.za/merchant/?cid=EM_123045_OFYPSN
EM_123046_OFYPSN,POS_FY26_POS Newsletter_Kwika Instructional Manual CTA,Email,Email CTA,Awareness,POS,Vodapay Kwika,01-Apr-2025,30-Apr-2025,Michael Gray,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-kwika-vending_0.pdf,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-kwika-vending_0.pdf?cid=EM_123046_OFYPSN
EM_123047_OFYPSN,POS_FY26_POS Newsletter_Max Instructional Manual CTA,Email,Email CTA,Awareness,POS,Vodapay Max,01-Apr-2025,30-Apr-2025,Michael Gray,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-vending-max-manual0.pdf,https://www.vodacombusiness.co.za/sites/vodacombusinesscoza/files/media/documents/pdf/vodapay-vending-max-manual0.pdf?cid=EM_123047_OFYPSN
RT_123048_uneudi,Business Funding_FY26_VodaWorld Lift Branding,Retail,Display,Awareness,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding,https://www.vodacombusiness.co.za/business/solutions/lending/business-funding?cid=RT_123048_uneudi
MB_123049_uneudi,Business Funding_FY26_BTA_SMS POC_Apr25,Mobile,SMS,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_123049_uneudi
SM_123050_OMaY6-,POS_Max_FY26 - Organic Social Post - How to choose your device,Social Media,Static,Awareness,POS,Vodapay Max,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/financial-services/max,https://www.vodacombusiness.co.za/business/solutions/financial-services/max?cid=SM_123050_OMaY6-
SM_123051_uneudi,Business Funding_FY26_BTA - TikTok Organic Post - Bodigadibev - May25,Social Media,Tik Tok: Organic,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123051_uneudi
BG_123052_uneFnd,Businesss Funding_FY26_BTA - Blog Post 1 - Why Small Businesses Need Funding,Blog,In-page link,Awareness,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123052_uneFnd
BG_123053_uneFnd,Businesss Funding_FY26_BTA - Blog Post 2 - Fast Flexible Funding,Blog,In-page link,Awareness,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123053_uneFnd
EM_123054_uneudi,Business Funding_FY26_BTA May Mailer_Article CTA_Type of funding,Email,Email CTA,Awareness,Lending,Business Term Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/which-type-of-funding-is-right-for-my-business?cid=EM_123054_uneudi
EM_123055_uneudi,Business Funding_FY26_BTA May Mailer_YouTube Video_SOX,Email,Email CTA,Awareness,Lending,Business Term Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.youtube.com/watch?v=kR4rNOpdy1A ,https://www.youtube.com/watch?v=kR4rNOpdy1A ?cid=EM_123055_uneudi
EM_123056_uneudi,Business Funding_FY26_BTA May Mailer_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123056_uneudi
EM_123057_uneudi,Business Funding_FY26_BCA May Mailer_Article CTA_Digital Solutions,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/digitise-your-payments-modernise-how-your-business-receives-money,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/digitise-your-payments-modernise-how-your-business-receives-money?cid=EM_123057_uneudi
EM_123058_uneudi,Business Funding_FY26_BCA May Mailer_YouTube Video_Mdumiseni Ntshangasi ,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://www.youtube.com/watch?v=4a9B-jDXNXE&list=PL6I31Ic0Zi5lD8mxY5DKYmq_5w8iua4S0&index=9,https://www.youtube.com/watch?v=4a9B-jDXNXE&list=PL6I31Ic0Zi5lD8mxY5DKYmq_5w8iua4S0&index=9?cid=EM_123058_uneudi
